total_calls,mean_tow_miles,credit_ranges_below_700,credit_ranges_between_700___799,education_some_college,generation_millenials__1981___1993_,income_100k_,income_under_39999,aaa_financial_service_0,no_members_3___member,kcl_b_ind_mosaicsgrouping_middle_class_melting_pot,kcl_b_ind_mosaicsgrouping_power_elite,occupation_group_professional,mosaic_global_household_hard_working_blue_collar,mosaic_global_household_low_income_elders,aaa_motorcycle_indicator_0_0,aaa_deposit,membership_id,yes_deposit
12.0,0.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4534,0.0
3.0,0.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,4538,0.0
0.0,1.25,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,4539,0.0
0.0,0.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4565,0.0
7.0,1.5714290000000002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4617,0.0
1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4625,0.0
0.0,0.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,4631,0.8648648648648652
6.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4653,0.0
7.0,1.0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,4662,0.0
0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4673,0.0
0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4679,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4682,0.22716627634660444
21.0,2.483333,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4686,0.0
0.0,0.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,4706,0.9898989898989897
3.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,4711,0.0
2.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,4735,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4751,0.22716627634660444
1.0,0.0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,4758,0.0
10.0,0.22222199999999998,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4767,0.0
0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,4770,0.0
16.0,4.408333,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4792,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4796,0.22716627634660444
2.0,0.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,4797,0.0
0.0,2.5,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,4805,0.0
6.0,3.0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,4811,0.0
6.0,0.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,4816,0.0
0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4852,0.0
2.0,0.0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,4860,0.0
15.0,2.4,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4871,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4899,0.22716627634660444
0.0,0.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,4910,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4920,0.22716627634660444
25.0,1.0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,4921,0.0
0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4937,0.0
2.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,4949,0.0
0.0,0.4,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,4961,0.0
8.0,0.0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,4984,0.0
0.0,0.0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,4986,0.029696969696969697
0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4995,0.0
0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5023,0.0
73.0,4.645455,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,5031,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5032,0.0
0.0,0.0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,5141,0.0
0.0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5154,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5177,0.0
6.0,4.6666669999999995,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5178,0.0
12.0,1.714286,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5182,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5183,0.22716627634660444
0.0,0.0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,5204,0.0
0.0,0.0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5205,0.0
0.0,0.0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,5249,0.0
0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5282,0.0
3.0,0.666667,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5311,0.0
29.0,3.190476,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,5323,0.0
9.0,4.285714,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5342,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5355,0.0
0.0,0.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,5361,0.0
0.0,0.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,5396,0.0
7.0,3.25,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5400,0.0
1.0,3.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5402,0.0
0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5406,0.0
0.0,6.25,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,5407,0.0
2.0,3.666667,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5412,0.0
2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5434,0.0
0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5456,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5458,0.22716627634660444
0.0,0.0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,5473,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5493,0.22716627634660444
2.0,0.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,5494,0.0
4.0,0.4,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,5508,0.0
2.0,0.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,5513,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5520,0.22716627634660444
6.0,0.25,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,5577,0.02
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5602,0.22716627634660444
0.0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5603,0.0
18.0,0.545455,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,5607,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5613,0.22716627634660444
4.0,1.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5616,0.0
0.0,7.25,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,5625,0.0
0.0,0.0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,5639,0.0
0.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,5649,0.0
1.0,0.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,5662,0.0
6.0,3.2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5665,0.0
0.0,0.0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,5673,0.0
1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5677,0.0
1.0,0.0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,5684,0.0
0.0,0.0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,5711,0.0
2.0,0.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,5714,0.0
0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5752,0.0
3.0,13.8,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,5804,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5808,0.8464912280701768
13.0,2.142857,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,5815,0.0
0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,5818,0.0
0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5831,0.0
1.0,0.0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,5835,0.0
0.0,0.0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,5844,0.0
1.0,1.833333,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,5849,0.0
37.0,0.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,5869,0.0
27.0,0.557143,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5871,0.0
18.0,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5895,0.0
1.0,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5897,0.0
6.0,0.5,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5933,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5982,0.22716627634660444
1.0,2.428571,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5991,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5998,0.22716627634660444
37.0,4.033333,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,6000,0.0
28.0,7.875,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6002,0.0
2.0,0.0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,6009,0.0
21.0,4.491667,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6033,0.0
10.0,3.072727,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,6039,0.0
6.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6040,0.0
0.0,0.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,6052,0.0
1.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,6073,0.0
0.0,0.0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,6074,0.0
9.0,3.875,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,6075,0.0
4.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6088,0.0
32.0,2.3125,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,6094,0.0
0.0,0.0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,6102,0.0
2.0,0.0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,6189,0.0
28.0,3.222222,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6191,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6249,0.0
1.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6257,0.0
2.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6276,0.0
3.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6291,0.0
1.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6312,0.0
1.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,6320,0.0
1.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6367,0.0
9.0,3.011111,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,6384,0.0
0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6398,0.0
0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6399,0.0
6.0,0.0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,6402,0.0
0.0,0.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,6476,0.0
9.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,6479,0.0
6.0,0.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,6495,0.0
4.0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,6520,0.0
1.0,0.0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,6533,0.0
5.0,1.6,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,6543,0.0
52.0,1.333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6573,0.0
9.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6581,0.0
2.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,6583,0.0
0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,6597,0.8558558558558552
0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6607,0.0
10.0,3.2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,6608,0.0
15.0,1.25,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,6635,0.0
0.0,1.909091,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,6640,0.0
9.0,0.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,6644,0.0
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6654,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6689,0.0
0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6713,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6716,0.22716627634660444
35.0,10.025,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,6734,0.0
0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6745,0.0
0.0,0.0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,6759,0.0
0.0,0.6,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,6764,0.0
6.0,0.0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,6806,0.0
72.0,1.31,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,6807,0.0
12.0,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6822,0.0
0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6831,0.0
1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6838,0.0
7.0,0.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,6875,0.0
8.0,1.6,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,6883,0.0
0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6897,0.0
6.0,1.125,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,6906,0.0
4.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6910,0.0
2.0,1.8,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,6931,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6939,0.22716627634660444
0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6949,0.0
48.0,1.625,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6952,0.0
23.0,0.666667,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6970,0.0
5.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6995,0.0
13.0,2.2,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,7009,0.0
30.0,1.272727,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7046,0.0
2.0,9.0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,7053,0.0
2.0,0.0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,7069,0.0
33.0,9.5,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,7079,0.0
20.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7087,0.0
0.0,0.0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,7108,0.0
1.0,0.333333,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7114,0.0
3.0,2.066667,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,7125,0.0
3.0,1.666667,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,7136,0.0
6.0,1.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7143,0.0
0.0,0.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,7191,0.8648648648648652
30.0,0.692308,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,7252,0.0
10.0,1.5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7264,0.0
63.0,1.0538459999999998,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,7273,0.0
24.0,0.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,7278,0.0
4.0,0.5,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,7281,0.0
1.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7282,0.0
0.0,0.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,7292,0.0
0.0,0.0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,7300,0.0
6.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,7337,0.0
1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7339,0.0
7.0,0.0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,7351,0.0
0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7420,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7433,0.0
0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7455,0.0
24.0,0.166667,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7457,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,7465,0.0
0.0,2.6,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,7482,0.0
4.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7505,0.0
2.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,7513,0.0
3.0,7.0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,7515,0.0
0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7520,0.0
2.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7524,0.0
30.0,2.25,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7563,0.0
1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7565,0.0
2.0,0.0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,7570,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7587,0.22716627634660444
3.0,0.0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,7596,0.0
4.0,8.35,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,7630,0.0
0.0,0.0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,7634,0.0
0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,7742,0.0
24.0,0.714286,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,7743,0.0
7.0,1.4285709999999998,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7763,0.0
6.0,0.0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,7780,0.0
22.0,0.75,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,7788,0.0
0.0,0.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,7793,0.0
0.0,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7796,0.0
3.0,0.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,7803,0.0
12.0,2.4875,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7804,0.0
2.0,10.0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,7832,0.0
0.0,0.0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,7864,0.0
21.0,2.571429,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7910,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7918,0.22716627634660444
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7922,0.8464912280701768
2.0,0.75,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,7927,0.0
2.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7939,0.0
26.0,0.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,7963,0.0
3.0,5.6666669999999995,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,7972,0.0
2.0,0.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,7981,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,8025,0.9255319148936156
0.0,1.4,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,8050,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8096,0.22716627634660444
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8110,0.22716627634660444
2.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,8127,0.0
20.0,0.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,8149,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,8154,0.0
3.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,8156,0.0
6.0,4.75,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,8163,0.0
1.0,0.0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,8166,0.0
2.0,0.625,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,8171,0.0
4.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,8175,0.0
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8188,0.0
3.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8233,0.0
1.0,0.0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,8240,0.0
0.0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8252,0.0
3.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,8279,0.0
3.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,8325,0.0
1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,8361,0.0
5.0,4.571429,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,8371,0.0
72.0,0.77,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,8373,0.0
3.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8377,0.0
2.0,3.7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,8383,0.0
0.0,5.6666669999999995,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,8424,0.0
52.0,2.791667,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,8439,0.0
51.0,1.7692310000000002,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,8479,0.0
0.0,11.0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,8502,0.0
4.0,0.82,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,8519,0.0
2.0,0.0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,8521,0.0
1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,8531,0.0
0.0,0.0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,8553,0.7888888888888888
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8583,0.22716627634660444
1.0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,8589,0.0
0.0,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8591,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8595,0.22716627634660444
1.0,0.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,8611,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,8626,0.0
60.0,2.05,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,8631,0.0
0.0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8649,0.0
0.0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8666,0.0
1.0,0.0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,8682,0.0
18.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8697,0.0
63.0,0.055555999999999994,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,8700,0.0
2.0,6.0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,8775,0.0
0.0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8781,0.0
2.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8799,0.0
9.0,1.0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,8806,0.0
0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,8821,0.9801980198019793
0.0,0.0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,8838,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,8841,0.0
0.0,4.233333,0,1,1,0,1,0,1,1,0,1,1,0,0,1,0,8842,0.0
0.0,0.0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,8854,0.0
0.0,0.4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,8876,0.0
9.0,3.833333,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,8921,0.0
0.0,0.0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,8922,0.12
7.0,1.82,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,8925,0.0
72.0,0.14285699999999998,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,8934,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,8948,0.0
8.0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,8979,0.0
33.0,0.14166700000000002,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,8983,0.0
28.0,5.057143,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,8993,0.0
25.0,4.025,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9028,0.0
0.0,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9037,0.0
0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9042,0.0
0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,9083,0.8558558558558552
2.0,6.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9093,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,9096,0.0
12.0,0.0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,9130,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,9153,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9157,0.22716627634660444
