length_of_residence,total_members_in_household,mean_total_calls_veh,income_100k_,income_40___99999,credit_ranges_800_,education_completed_college,generation_baby_boomers__1948___1968_,generation_generation_x__1969___1980_,generation_post_war____1948_,aaa_financial_service_0,aaa_credit_card_0,occupation_group_management,occupation_group_professional,occupation_group_retired,kcl_b_ind_mosaicsgrouping_singles_and_starters,aaa_motorcycle_indicator_1_0,tenure_between_21___40_years,aaa_travel_0,no_members_3___member,aaa_cancel,membership_id,will_cancel_prob
0.0,1,0.1645,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,21007,1.0
0.0,2,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,21021,1.0
0.0,1,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,21039,0.63699618902728
3.0,3,0.1645,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,21183,1.0
0.0,1,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,21275,1.0
11.5,4,0.1645,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,21288,0.09
13.8462,4,2.5485,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,21324,0.05
15.0,2,3.522,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,21329,0.13
12.0,4,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,21380,1.0
15.0,3,2.9578,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,21393,0.1
15.0,1,2.9578,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,21422,0.32807017543859657
7.5,2,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,21436,0.6941176470588235
1.5,4,0.1645,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,21460,0.47
0.0,1,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,21461,0.3819753879079721
0.0,1,3.1964,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,21463,1.0
0.0,2,3.0205,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,21482,0.42
0.0,5,0.1645,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,21511,1.0
0.0,1,2.8938,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,21560,0.3639393939393939
0.0,1,0.1645,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,21563,0.72
14.125,5,2.8938,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,21585,0.04
1.4,5,0.1645,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,21592,0.6741176470588235
0.0,3,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,21611,1.0
10.0,4,2.8938,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,21614,0.42
0.0,1,2.6025,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,21645,1.0
0.0,2,0.1645,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,21691,1.0
3.0,2,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,21734,0.5
6.0,2,0.1645,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,21786,1.0
15.0,1,0.1645,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,21820,0.17
5.0,4,3.0205,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,21883,0.16
0.0,3,0.1645,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,21918,1.0
15.0,2,0.1645,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,21920,0.21
0.0,1,3.3684,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,21923,1.0
15.0,2,2.5107,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,21953,0.14
5.5714,4,2.5485,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,22003,0.04
7.5,3,2.5485,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,22048,0.15
0.0,1,3.1964,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,22084,0.14
10.6154,4,3.1202,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,22111,0.13
15.0,1,2.5485,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,22137,0.2033333333333333
15.0,1,2.9578,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,22193,0.15
3.8571,7,3.5949,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,1,22201,1.0
15.0,1,2.5107,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,22241,0.17
0.0,2,2.4058,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,22258,1.0
2.3684,6,2.5107,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,22277,0.08
0.0,1,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,22296,1.0
0.0,1,2.5107,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,22321,0.488205074566435
2.0,1,0.1645,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,22340,0.09
13.0,2,2.5107,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,22353,0.2
0.0,4,2.8938,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,22406,0.08
9.3333,4,2.4795,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,22413,0.08
15.0,5,0.1645,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,22414,0.1
12.8571,5,2.4795,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,22427,0.15
15.0,5,2.9578,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,22431,0.11
14.0,2,3.4601,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,22454,0.06
0.0,3,0.1645,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,22569,1.0
0.0,2,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,22571,0.5874285714285714
15.0,1,2.9785,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,22574,0.08
0.5,2,2.5107,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,22591,0.23
15.0,1,2.8938,1,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,22610,0.03
3.75,4,0.1645,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,22622,1.0
8.0,2,0.1645,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,22649,0.19
6.0,4,0.1645,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,22710,0.37
15.0,1,2.8938,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,22714,0.1
3.0,3,3.0205,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,22727,1.0
0.1818,3,0.1645,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,1,1,22775,1.0
2.0,3,0.1645,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,22784,1.0
15.0,1,3.522,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,22790,0.18
0.0,5,3.5949,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,22843,0.08
7.5,2,0.1645,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,22863,1.0
0.0,1,2.4795,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,22899,0.5746428571428571
15.0,1,2.8409,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,22918,0.17
3.75,4,3.7444,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,22919,0.13
5.0,4,2.5485,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,22929,0.09
14.6,3,2.8938,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,22941,0.14
5.0,2,2.3971,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,22943,0.4013333333333333
6.5,2,2.9578,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,22945,0.17
1.0,1,0.1645,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,22963,0.17
15.0,2,2.9785,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,22964,0.21
3.0,4,2.4416,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,22993,0.23
15.0,2,2.5485,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,22998,0.18
0.0,3,2.4416,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,23001,0.09
0.0,2,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,23035,1.0
0.0,2,0.1645,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,23054,1.0
0.0,1,2.8938,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,23061,0.4057460822166704
12.2,2,2.9785,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,23064,0.04
5.2,2,2.9578,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,23072,0.4013333333333333
1.3333,3,0.1645,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,23086,1.0
11.2,3,2.9578,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,23119,0.17
7.8,4,0.1645,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,23130,1.0
12.0,2,2.9785,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,23132,0.02
0.0,1,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,23211,1.0
6.0,1,2.4416,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,23218,0.3
0.0,2,0.1645,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,23270,1.0
0.0,1,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,23326,0.63699618902728
0.0,2,2.4795,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,23351,0.08
6.0,3,2.9785,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,23365,0.13
0.0,1,3.4601,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,23390,0.488205074566435
15.0,1,0.1645,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,23412,1.0
0.0,4,0.1645,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,23413,1.0
13.0,2,0.1645,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,23431,0.08
12.8571,3,3.1202,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,23441,0.04
0.0,1,0.1645,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,23455,1.0
0.0,1,0.1645,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,23457,1.0
6.5,2,2.5485,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,23465,0.1
0.0,2,0.1645,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,23478,1.0
8.4375,4,2.8049,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,23513,0.1
11.0,1,2.8049,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,23514,0.23
0.0,1,0.1645,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,23528,1.0
15.0,2,2.8938,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,23536,0.07
10.2667,2,3.5949,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,23572,0.12
3.6667,3,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,23592,1.0
11.25,4,0.1645,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,23617,1.0
15.0,2,2.9578,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,0,1,23652,1.0
11.9167,3,2.8938,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,23658,0.0
9.4,3,2.5107,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,23678,0.09
11.25,3,2.9578,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,23698,0.14
0.0,1,0.1645,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,23707,1.0
0.0,1,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,23714,1.0
0.0,1,2.9578,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,23793,0.15
12.0,1,0.1645,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,23805,0.1433333333333333
15.0,1,0.1645,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,23806,0.11
15.0,2,0.1645,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,23834,0.1475
0.0,1,2.8938,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,23842,1.0
8.0,3,0.1645,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,23854,0.08
15.0,1,3.0205,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,23855,0.32807017543859657
0.0,2,0.1645,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,23879,1.0
15.0,2,2.6063,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,23889,0.06
3.0,1,0.1645,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,23934,1.0
10.0,3,2.5485,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,23946,0.15
0.0,2,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,23959,0.3819753879079721
1.8571,4,0.1645,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,23973,0.35
15.0,1,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,24003,0.6941176470588235
13.0,1,0.1645,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,24027,0.18
6.6667,6,2.8938,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,24029,0.03
1.0,2,0.1645,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,24032,1.0
7.5,2,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,24051,1.0
1.0,1,0.1645,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,24052,1.0
15.0,3,2.9785,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,24056,0.34
10.0,2,3.6932,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,24080,0.1220701754385965
12.0,3,2.8188,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,24096,0.1
10.0,3,0.1645,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,24110,0.11
0.0,2,2.4058,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,24119,0.4057460822166704
12.0,2,2.5107,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,24125,0.29
0.0,8,0.1645,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,24136,1.0
0.4,5,0.1645,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,24171,1.0
10.0,2,0.1645,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,24185,1.0
15.0,2,0.1645,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,24250,0.2333333333333333
11.0,3,2.5485,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,24265,0.09
6.3333,3,2.4058,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,24292,0.13
0.0,2,0.1645,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,24293,1.0
0.0,2,0.1645,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,24338,0.15
29.5,2,0.1645,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,24340,0.14
26.3333,3,0.1645,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,24344,1.0
7.5,2,2.8049,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,24354,1.0
15.0,2,2.5107,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,24416,1.0
15.0,1,2.9785,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,24418,0.09
0.0,2,0.1645,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,24424,1.0
5.0,3,0.1645,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,24440,0.27
15.0,2,0.1645,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,24482,0.18
1.0,3,0.1645,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,24493,1.0
12.0,2,0.1645,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,24497,1.0
5.5714,5,0.1645,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,24510,1.0
15.0,1,0.1645,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,24556,0.08
15.0,2,2.8938,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,24568,0.27
0.0,1,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,24569,1.0
13.0,2,0.1645,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,24578,0.09
15.0,1,2.8409,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,24638,1.0
15.0,3,2.9578,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,24702,0.16
7.5,2,0.1645,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,24719,1.0
13.0,1,2.6025,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,24730,0.18
15.0,1,3.0681,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,24776,0.07
2.0,3,2.6025,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,24780,0.14
0.8571,2,2.8188,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,24802,0.42263636363636364
0.0,1,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,24832,1.0
5.5714,5,2.5107,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,24862,0.08
15.0,2,0.1645,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,24866,0.14
0.0,1,2.5485,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,24872,1.0
0.0,1,0.1645,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,24892,1.0
1.0,1,3.0681,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,24903,0.07
0.0,3,0.1645,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,24947,1.0
7.5,6,0.1645,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,24970,1.0
13.0,1,2.5107,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,25000,0.11
11.8182,2,2.7175,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,25027,0.42263636363636364
5.1667,5,0.1645,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,25029,1.0
9.0,3,0.1645,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,25067,0.17
15.0,1,2.9578,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,25092,0.49
0.0,1,3.6932,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,25135,0.488205074566435
6.0,1,2.5107,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,25168,0.14
8.0,3,2.9785,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,25176,0.03
13.5,5,2.6025,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,25179,0.02
5.5,7,3.1964,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,25180,0.06
8.0,4,3.0205,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,25184,0.36
15.0,1,0.1645,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,25185,0.25
4.0,1,0.1645,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,25207,0.2825
4.75,4,2.9785,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,25219,0.09
0.0,1,0.1645,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,25229,1.0
10.4444,5,2.9785,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,25230,0.1
15.0,2,2.8938,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,25234,1.0
5.0,2,2.8938,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,25274,0.5
0.0,1,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,25283,1.0
0.0,2,0.1645,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,25288,0.18
7.2,4,2.5485,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,25328,0.32807017543859657
6.0,2,0.1645,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,25329,1.0
0.0,2,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,25332,1.0
6.6667,2,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,25352,1.0
13.4286,4,2.5107,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,25367,0.25
15.0,1,0.1645,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,25388,0.2
0.0,3,0.1645,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,25444,1.0
1.0,5,0.1645,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,25451,1.0
7.5,2,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,25494,1.0
0.0,3,0.1645,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,25528,1.0
15.0,3,2.9578,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0,1,1,0,25529,0.05
0.0,1,0.1645,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,25553,1.0
15.0,2,3.6932,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,25571,0.11
0.0,2,2.4416,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,25597,0.29
4.3333,3,3.7444,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,25736,1.0
9.0,3,0.1645,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,25751,0.14
0.3333,3,0.1645,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,25760,1.0
2.6667,3,0.1645,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,25876,0.13
0.0,3,2.8049,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,25902,0.4857142857142857
6.0,1,2.5485,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,25942,0.15
15.0,1,0.1645,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,26060,0.05
4.6,4,3.522,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,26115,1.0
0.0,2,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,26217,1.0
15.0,3,2.5485,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,26231,0.11
0.0,1,2.6025,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,26236,1.0
2.0,1,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,26341,1.0
15.0,1,0.1645,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,26342,0.32
7.5,5,2.3971,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,26370,0.05
8.0,1,0.1645,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,26430,1.0
10.0,2,3.1255,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,26436,0.4013333333333333
0.0,1,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,26463,1.0
4.2857,4,2.8409,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,26464,0.19
10.0,3,0.1645,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,26488,1.0
0.0,1,2.9578,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,26505,0.245
0.0,2,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,26538,1.0
15.0,3,2.7486,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,26539,0.17
14.0,3,2.8848,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,26549,0.14
13.0,2,2.9578,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,26585,0.07
8.6842,3,2.8188,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,26609,0.08
0.0,1,3.0205,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,26630,0.28
15.0,2,2.9578,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,26709,0.09
0.5,4,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,26738,0.6821504339440695
2.0,3,2.4416,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,26764,0.4836363636363636
0.0,1,0.1645,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,26814,1.0
11.25,4,0.1645,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,26815,0.11
0.0,3,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,26819,1.0
0.0,1,3.7444,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,26822,0.19571428571428573
0.0,2,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,26829,1.0
15.0,1,0.1645,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,26886,0.415
3.1667,4,3.0205,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,26887,0.1
0.0,2,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,26903,1.0
