mean_total_cost,length_of_residence,total_members_in_household,mean_total_calls_veh,mean_tow_miles,consumer_score,credit_ranges_800_,credit_ranges_below_700,education_high_school,education_some_college,generation_baby_boomers__1948___1968_,generation_generation_x__1969___1980_,generation_millenials__1981___1993_,income_under_39999,no_members_4___member,kcl_b_ind_mosaicsgrouping_middle_class_melting_pot,kcl_b_ind_mosaicsgrouping_power_elite,kcl_b_ind_mosaicsgrouping_singles_and_starters,aaa_auto_insurance_0,aaa_id_theft_0,aaa_travel_0,occupation_group_management,occupation_group_professional,occupation_group_retired,mosaic_global_household_bourgeois_prosperity,mosaic_global_household_career_and_family,mosaic_global_household_comfortable_retirement,mosaic_global_household_hard_working_blue_collar,mosaic_global_household_low_income_elders,mosaic_global_household_routine_service_workers,aaa_credit_card,membership_id,yes_credit_card
0.0,7.0,1,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,2685,1.0
0.0,3.5,2,0.1645,0.0,0.01488015784150378,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2695,0.24
35.333333,3.0,3,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,2696,1.0
39.428571000000005,6.7143,5,2.8938,11.0,0.01639344262295082,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2733,0.12
26.5,15.0,1,2.9578,0.0,0.015384615384615385,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2739,0.02
43.8525,0.0,3,3.0,0.375,0.01488015784150378,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2762,0.16
26.666666999999997,9.4444,5,2.7486,1.555556,0.017857142857142856,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2763,1.0
0.0,1.0,2,0.1645,0.0,0.01488015784150378,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,2766,0.18
0.0,0.0,1,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,2783,0.07
0.0,0.0,2,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,2789,0.08
26.5,15.0,2,3.0681,0.0,0.01488015784150378,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,2804,0.26
10.75,0.0,3,0.1645,0.925,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2808,0.13
87.133125,1.125,4,2.8848,13.0,0.01488015784150378,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2829,0.11
35.333333,5.3333,2,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2831,0.17
40.833333,5.0,4,0.1645,0.833333,0.01488015784150378,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,2836,0.14
26.5,0.0,2,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,2850,0.15
17.666667,5.0,2,2.5107,2.333333,0.014285714285714285,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,2853,0.17
49.666667,15.0,1,3.8462,1.233333,0.01488015784150378,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,2872,0.12
0.0,0.0,2,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2907,0.07
53.0,0.0,2,2.9578,0.8,0.015384615384615385,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2929,0.4
0.0,0.0,2,0.1645,0.0,0.01488015784150378,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,2932,0.04
0.0,0.0,2,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,2939,0.42
0.0,7.0,2,0.1645,0.0,0.01488015784150378,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,2946,0.02
40.333333,10.0,2,3.0681,7.0,0.01488015784150378,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,2991,0.09
33.863636,1.4545,3,1.3846,0.590909,0.020833333333333332,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,3013,0.13
41.2125,11.25,3,0.1645,4.5,0.01488015784150378,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3025,0.2
13.25,7.75,4,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,3041,0.22
0.0,5.0,2,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,3050,0.09
0.0,10.0,3,0.1645,0.0,0.01488015784150378,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,3058,0.19
21.333333,10.0,2,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,3062,0.21
43.427778,0.0,1,2.6569,0.0,0.01488015784150378,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,3066,0.17
41.783333,12.0,1,2.4416,7.266667,0.0136986301369863,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3067,1.0
45.0,9.5,2,2.9578,11.0,0.015384615384615385,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,3072,0.18
30.0,15.0,1,2.8049,0.0,0.014925373134328358,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,3085,0.21
21.5,7.5,2,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,3094,0.22
20.785714000000002,13.0,3,2.5107,0.0,0.014285714285714285,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,3095,0.21
17.666667,11.6667,3,2.5107,0.0,0.014285714285714285,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,3111,0.25
0.0,0.0,2,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3124,0.07
53.628438,8.5938,6,3.1964,4.33125,0.015625,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,3128,0.09
0.0,0.0,1,0.1645,0.0,0.01488015784150378,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3138,0.05
35.333333,2.3333,3,0.1645,0.0,0.01488015784150378,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3141,0.3
26.5,0.0,3,0.1645,0.0,0.01488015784150378,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,3161,0.05
29.407142999999998,6.4286,4,2.4795,1.285714,0.013157894736842105,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,3177,0.05
58.473684,7.9474,4,2.8188,4.326316,0.02,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,3182,0.09
11.416667,5.8333,5,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,3192,0.28
37.25,8.25,2,2.5485,0.0,0.0136986301369863,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3237,0.07
48.428571000000005,10.7143,4,2.8049,4.714286,0.014925373134328358,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,3244,0.07
0.0,15.0,2,0.1645,0.0,0.01488015784150378,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,3289,0.155
0.0,0.0,1,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,3294,0.06
0.0,1.3333,3,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,3297,0.32
0.0,15.0,2,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,3357,0.26
0.0,13.0,1,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,3372,0.08
48.505,12.2,2,2.9578,2.88,0.015384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,3387,0.2
0.0,11.0,2,0.1645,0.0,0.01488015784150378,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,3391,0.156
55.925,11.25,2,2.8049,1.0,0.014925373134328358,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,3394,1.0
0.0,0.0,2,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,3412,0.05
0.0,0.0,1,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,3418,0.06
0.0,0.0,3,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,3423,0.14333333333333337
17.666667,10.3333,3,0.1645,0.0,0.01488015784150378,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,3456,1.0
39.75,6.5,4,2.3971,0.375,0.012345679012345678,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,3470,0.14
26.5,11.5,2,0.1645,0.0,0.01488015784150378,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,3487,1.0
53.0,15.0,1,3.1964,0.0,0.015625,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,3489,0.07
0.0,0.0,1,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3504,0.11
0.0,9.8,5,0.1645,0.0,0.01488015784150378,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,3515,0.17
37.0,15.0,2,2.8188,2.6,0.02,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,3520,0.16
25.954545,12.2727,3,2.9578,1.054545,0.015384615384615385,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,3536,0.14
33.547778,3.0,4,2.9578,0.0,0.015384615384615385,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,3557,0.14
44.578125,28.1875,5,2.8938,5.10625,0.01639344262295082,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,3562,0.09
0.0,0.0,1,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,3569,0.42
32.5,6.0,1,2.9578,2.5333330000000003,0.015384615384615385,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,3579,1.0
21.25,0.0,3,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3586,0.09
0.0,2.4,5,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,3599,0.12
0.0,0.0,2,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,3682,0.01
0.0,3.25,4,0.1645,0.0,0.01488015784150378,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,3696,0.2
16.0,9.0,3,2.3971,0.0,0.012345679012345678,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,3716,0.2
0.0,7.0,3,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,3734,0.05
22.8,13.0,2,0.1645,3.26,0.01488015784150378,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,3737,0.17
34.75,0.0,2,3.0205,0.0,0.017241379310344827,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3762,0.21
26.5,0.0,2,0.1645,0.0,0.01488015784150378,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,3768,0.06
0.0,15.0,2,0.1645,0.0,0.01488015784150378,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,3774,0.18
53.0,0.0,1,3.1255,0.333333,0.014285714285714285,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,3780,0.13
0.0,15.0,1,0.1645,0.0,0.01488015784150378,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,3789,0.225
21.5,7.5,2,3.1202,3.0,0.015873015873015872,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3792,0.13
12.9,6.0,5,0.1645,2.34,0.01488015784150378,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3812,0.15
0.0,0.0,2,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3839,0.11
0.0,0.0,1,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,3847,0.04
26.5,3.0,3,2.7175,0.75,0.014084507042253521,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,3855,0.21
49.0,12.0,3,2.3971,4.733333,0.012345679012345678,1,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,3860,0.16
23.733333,7.7778,4,2.4416,1.7777779999999999,0.0136986301369863,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,3883,0.05
27.0,5.0,2,2.5107,0.0,0.014285714285714285,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,3884,0.24
26.5,1.0,2,0.1645,0.0,0.01488015784150378,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3913,0.2
37.283333,10.0,2,2.5485,0.0,0.0136986301369863,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,3921,1.0
26.5,0.0,2,2.9578,0.0,0.015384615384615385,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3934,0.2
35.333333,0.0,2,2.9785,0.0,0.013157894736842105,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3955,0.08
0.0,5.0,2,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,3956,0.15666666666666665
54.965385,8.0769,6,3.1964,1.307692,0.015625,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,3959,0.15
43.57,9.4,3,2.9578,0.0,0.015384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,4011,0.15
15.0,15.0,2,0.1645,0.0,0.01488015784150378,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,4036,0.21
36.308333000000005,2.1667,3,3.8462,0.333333,0.01488015784150378,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,4055,0.15
0.0,15.0,1,0.1645,0.0,0.01488015784150378,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,4056,0.3
47.7,5.0,4,2.8938,0.0,0.01639344262295082,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,4063,0.15
14.5,6.0,2,2.5485,0.0,0.0136986301369863,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,4070,0.07
53.0,0.0,1,3.0681,1.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,4075,0.11
22.986,0.0,3,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4095,0.18
30.166666999999997,2.6667,2,2.5485,0.0,0.0136986301369863,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,4099,1.0
35.333333,10.0,3,2.5107,0.333333,0.014285714285714285,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,4123,0.03
75.95,6.0,1,1.3846,9.333333,0.020833333333333332,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,4127,0.21
0.0,0.0,2,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4158,0.11
33.25,2.5,2,3.4601,0.333333,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,4208,0.1
53.0,0.0,1,2.5485,0.0,0.0136986301369863,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,4209,0.1
0.0,0.5,2,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,4224,0.11
17.666667,10.0,2,2.8188,0.0,0.02,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,4228,0.25
46.705556,7.6667,4,0.1645,4.3333330000000005,0.01488015784150378,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,4230,1.0
35.333333,0.0,2,0.1645,0.0,0.01488015784150378,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,4263,0.19
30.0,8.0,2,2.6025,0.5,0.015625,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,4264,1.0
0.0,1.0,2,0.1645,0.0,0.01488015784150378,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,4269,1.0
42.0875,15.0,2,2.4058,0.5,0.012987012987012988,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,4296,1.0
29.861110999999998,9.0,4,2.9785,1.333333,0.013157894736842105,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,4300,0.1
0.0,0.0,1,0.1645,0.0,0.01488015784150378,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,4307,0.26
20.0,10.0,2,2.8049,0.0,0.014925373134328358,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4311,0.15
40.59,1.2,6,2.8848,3.6133330000000004,0.01488015784150378,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,4322,1.0
30.5,15.0,1,2.5485,0.0,0.0136986301369863,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,4339,1.0
15.0,7.5,2,2.5485,2.5,0.0136986301369863,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,4350,0.09
39.75,15.0,2,0.1645,0.0,0.01488015784150378,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,4366,1.0
0.0,5.0,3,0.1645,0.0,0.01488015784150378,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,4367,0.16
0.0,15.0,1,0.1645,0.0,0.01488015784150378,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,4386,0.04
29.616667,15.0,3,2.9785,0.333333,0.013157894736842105,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,4433,0.1
53.0,0.0,1,2.5485,6.0,0.0136986301369863,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,4452,0.07
0.0,5.0,2,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,4456,0.31
26.5,0.0,2,2.5107,0.833333,0.014285714285714285,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,4466,0.04
28.0,15.0,1,2.4416,0.0,0.0136986301369863,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,4482,0.3
0.0,1.6,5,0.1645,0.0,0.01488015784150378,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,4489,0.1
46.5,0.0,2,2.9578,0.0,0.015384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,4494,0.21
43.5,0.0,2,0.1645,0.5,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,4504,0.13
23.8,3.0,2,0.1645,1.0,0.01488015784150378,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4507,0.15
41.655,6.0,4,3.1255,0.3,0.014285714285714285,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,4534,0.11
36.308333000000005,4.3333,5,3.1964,0.0,0.015625,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,4538,0.22
24.3375,6.75,3,2.6025,1.25,0.015625,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,4539,0.1
0.0,15.0,1,0.1645,0.0,0.01488015784150378,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,4565,1.0
46.0,0.0,1,2.8049,1.5714290000000002,0.014925373134328358,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,4617,0.26
0.0,3.75,4,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,4625,0.16
0.0,17.0,2,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4631,0.16
21.2,7.0,3,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,4653,0.12
38.6,12.8571,3,2.4416,1.0,0.0136986301369863,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,4662,0.09
0.0,15.0,1,0.1645,0.0,0.01488015784150378,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,4673,0.16153846153846152
0.0,9.5,2,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,4679,0.15666666666666668
0.0,0.0,2,0.1645,0.0,0.01488015784150378,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,4682,0.05
40.533333,2.3333,3,2.5107,2.483333,0.014285714285714285,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,4686,0.34
31.8,10.4,3,0.1645,0.0,0.01488015784150378,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,4706,1.0
26.5,15.0,2,0.1645,0.0,0.01488015784150378,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,4711,1.0
15.0,7.5,2,0.1645,1.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,4735,0.06
0.0,0.0,1,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,4751,0.07
17.0,7.5,2,3.7444,0.0,0.014285714285714285,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,4758,0.02
42.522222,8.3333,6,2.6025,0.22222199999999998,0.015625,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,4767,0.16
0.0,0.0,3,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,4770,0.05
38.779167,0.0,6,2.9578,4.408333,0.015384615384615385,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,4792,0.09
0.0,0.0,1,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,4796,0.03
26.5,4.0,2,0.1645,0.0,0.01488015784150378,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,4797,1.0
