total_calls,aaa_mean_child,mean_basic_cost,length_of_residence,total_members_in_household,mean_tow_miles,mean_total_member_cost_veh,consumer_score,total_cost,credit_ranges_below_700,education_completed_college,education_high_school,education_some_college,generation_baby_boomers__1948___1968_,generation_generation_x__1969___1980_,generation_millenials__1981___1993_,generation_post_war____1948_,income_100k_,income_under_39999,aaa_id_theft_0,kcl_b_ind_mosaicsgrouping_golden_year,kcl_b_ind_mosaicsgrouping_middle_class_melting_pot,kcl_b_ind_mosaicsgrouping_power_elite,kcl_b_ind_mosaicsgrouping_singles_and_starters,aaa_auto_insurance_0,aaa_travel_0,occupation_group_management,occupation_group_other,occupation_group_professional,occupation_group_retired,mosaic_global_household_bourgeois_prosperity,mosaic_global_household_career_and_family,mosaic_global_household_comfortable_retirement,mosaic_global_household_low_income_elders,mosaic_global_household_routine_service_workers,aaa_credit_card_0,aaa_mortgage,membership_id,yes_mortgage
130.0,1.0,32.775,3.2143,2,2.314286,152.51689199999998,0.013157894736842105,474.85,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,230158,0.3
1.0,1.0,11.286,3.2,4,0.0,8.441607000000001,0.01488015784150378,56.43,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,230179,0.32
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,230288,0.21
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,230296,0.17
4.0,3.0,28.37,11.0,2,0.8,135.775668,0.014285714285714285,141.85,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,230311,0.37
2.0,0.0,0.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,230324,0.2
0.0,1.0,23.166667,2.3333,5,0.0,162.93004399999998,0.015384615384615385,278.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,230398,0.38
3.0,0.0,53.0,0.0,2,0.5,162.93004399999998,0.015384615384615385,106.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,230428,0.46
12.0,1.0,11.333333,4.6667,2,0.0,135.775668,0.014285714285714285,34.0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,230459,0.38
1.0,0.0,0.0,0.0,4,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,230461,0.16
20.0,0.0,41.81,0.0,2,0.0,8.441607000000001,0.01488015784150378,209.05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,230463,0.44
1.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,230479,0.17
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,230588,0.2
0.0,1.0,35.333333,9.3333,2,0.0,125.689416,0.0136986301369863,106.0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,230596,0.25
3.0,2.0,0.0,3.25,4,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,230672,0.26
0.0,1.0,35.333333,0.6667,2,0.0,8.441607000000001,0.01488015784150378,106.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,230699,0.38
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,230728,0.41
0.0,2.5,0.0,15.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,230820,0.29
0.0,1.0,0.0,15.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,230826,0.19
1.0,1.0,0.0,15.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,230848,0.23
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,230880,0.21
0.0,0.0,0.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,230912,0.21
22.0,2.0,34.125556,8.2222,5,0.333333,162.93004399999998,0.015384615384615385,307.13,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,230935,0.26
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,230987,0.2
0.0,2.5,0.0,5.3333,3,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,231165,0.26
4.0,1.0,31.5,15.0,1,3.5,162.93004399999998,0.015384615384615385,69.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,231182,0.33
0.0,0.0,0.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,231233,0.21
2.0,0.0,30.75,0.0,1,0.0,132.370546,0.0136986301369863,61.5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,231244,0.28
3.0,1.0,17.666667,5.0,3,0.0,8.441607000000001,0.01488015784150378,53.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,231253,0.28
0.0,0.0,0.0,0.0,3,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,231323,0.17
2.0,0.0,20.333333,0.0,2,0.0,8.441607000000001,0.01488015784150378,61.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,231339,0.42
6.0,2.0,34.6,7.6,2,2.4,147.456553,0.013157894736842105,191.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,231350,0.32
2.0,0.0,35.333333,0.0,2,0.333333,8.441607000000001,0.01488015784150378,106.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,231500,0.37
2.0,2.0,15.0,15.0,2,2.5,8.441607000000001,0.01488015784150378,39.0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,231505,0.27
1.0,1.0,20.0,7.5,2,0.0,8.441607000000001,0.01488015784150378,40.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,231616,0.42
8.0,1.0,39.75,0.75,2,0.25,135.775668,0.014285714285714285,159.0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,231625,0.25
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,231660,0.16
46.0,1.0,43.57,13.0,2,0.2,145.274146,0.014925373134328358,435.7,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,231677,0.4
0.0,1.0,0.0,15.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,231715,0.15
10.0,2.0,36.385,7.5,4,4.9,8.441607000000001,0.01488015784150378,495.85,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,231720,1.0
12.0,1.0,53.0,15.0,1,0.5,191.50224599999999,0.01488015784150378,106.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,231744,0.39
0.0,1.0,0.0,15.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,231774,0.3
4.0,0.0,55.925,0.0,1,1.0,135.775668,0.014285714285714285,111.85,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,231867,0.38
12.0,2.0,28.5,2.6,2,0.76,136.00893,0.015625,142.5,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,231918,0.31
0.0,2.0,17.666667,10.0,3,0.0,8.441607000000001,0.01488015784150378,53.0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,231927,0.15
0.0,0.0,0.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,231953,0.14
3.0,2.0,0.0,15.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,232000,0.41
1.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,232607,0.22
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,232873,0.17
52.0,4.0,25.21875,6.2083,10,2.1958330000000004,162.93004399999998,0.015384615384615385,689.25,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,243778,0.27
28.0,1.2,44.97,7.2,3,3.45,156.036397,0.02,532.8,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,247959,0.37
0.0,1.0,15.0,15.0,2,0.0,187.928256,0.017543859649122806,30.0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,249452,1.0
2.0,1.0,12.2,2.4,4,0.6,8.441607000000001,0.01488015784150378,64.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,250902,0.3
0.0,0.0,0.0,0.0,3,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,250918,0.2
9.0,1.0,44.6,4.0,2,0.8,151.742059,0.01488015784150378,223.0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,251153,0.33
0.0,3.0,0.0,7.6667,3,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,251587,0.17
21.0,1.0,41.2125,15.0,2,0.0,8.441607000000001,0.01488015784150378,164.85,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,252099,0.31
0.0,3.0,0.0,7.5,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,252115,0.2
1.0,0.0,32.0,0.0,1,0.0,162.93004399999998,0.015384615384615385,32.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,252382,0.48
3.0,1.0,0.0,15.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,252402,0.16
20.0,1.0,36.141667,12.3333,2,0.35,152.51689199999998,0.013157894736842105,216.85,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,252422,0.35
0.0,2.0,9.333333,5.0,6,0.0,8.441607000000001,0.01488015784150378,56.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,252426,0.26
6.0,4.0,40.563635999999995,3.6364,4,0.0,162.93004399999998,0.015384615384615385,446.2,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,252427,0.23
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,252534,0.18
4.0,0.0,0.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,252597,0.19
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,252606,0.19
0.0,0.0,26.5,0.0,2,0.0,132.370546,0.0136986301369863,53.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,252712,0.43
0.0,3.0,0.0,7.5,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,252762,0.24
12.0,2.0,28.308333,7.5,4,0.0,8.441607000000001,0.01488015784150378,169.85,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,252763,0.21
0.0,1.0,0.0,7.5,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,252809,0.19
24.0,1.0,41.0,9.625,3,4.25,155.627818,0.01488015784150378,382.0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,252810,0.18
38.0,1.0,39.775556,3.3333,4,0.44444399999999995,8.441607000000001,0.01488015784150378,357.98,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,252878,0.46
0.0,1.0,26.5,3.5,2,0.0,8.441607000000001,0.01488015784150378,53.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,252928,0.23
1.0,1.0,0.0,7.5,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,253012,0.22
36.0,1.0,53.0,12.0,1,0.333333,151.74655900000002,0.014285714285714285,318.0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,253035,0.36
9.0,2.0,38.25,1.5,2,0.55,132.370546,0.0136986301369863,153.0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,253046,0.33
56.0,1.0,53.975,15.0,2,3.916667,135.775668,0.014285714285714285,659.7,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,253054,0.32
1.0,1.0,0.0,15.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,253055,0.27
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,253064,0.15
3.0,0.0,53.0,0.0,1,1.0,153.336506,0.01488015784150378,53.0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,253081,0.32
4.0,2.0,28.97,6.0,4,5.34,144.325817,0.014084507042253521,144.85,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,253100,0.21
12.0,0.0,42.4,0.0,2,0.0,8.441607000000001,0.01488015784150378,212.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,253112,0.21
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,253115,0.21
2.0,1.0,29.425,7.5,2,1.0,8.441607000000001,0.01488015784150378,58.85,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,253122,0.43
0.0,1.0,0.0,26.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,253192,0.17
2.0,2.0,0.0,8.0,3,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,253270,0.26
0.0,0.0,29.333333000000003,0.0,2,0.0,135.775668,0.014285714285714285,88.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,253276,0.43
2.0,2.0,13.25,3.75,4,0.0,8.441607000000001,0.01488015784150378,53.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,253290,0.19
40.0,0.0,55.19375,0.0,1,9.625,145.274146,0.014925373134328358,576.55,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,253341,0.32
0.0,0.0,0.0,0.0,3,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,253354,0.13
143.0,3.0,45.072973,5.3243,7,1.9891889999999999,161.44551299999998,0.015873015873015872,1763.7,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,253359,1.0
0.0,2.0,0.0,2.6667,3,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,253361,0.06
0.0,2.0,0.0,2.6667,3,0.0,8.441607000000001,0.01488015784150378,0.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,253365,0.25
0.0,1.0,0.0,7.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,253366,1.0
0.0,1.0,0.0,15.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,253367,0.23
1.0,3.0,11.333333,3.3333,3,4.966667,8.441607000000001,0.01488015784150378,70.0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,253369,1.0
1.0,1.0,58.85,15.0,1,0.0,125.689416,0.0136986301369863,58.85,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,253405,0.29
12.0,1.0,47.875,15.0,1,1.55,156.036397,0.02,191.5,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,253422,0.32
2.0,4.0,26.5,9.0,2,0.0,191.50224599999999,0.01488015784150378,53.0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,253438,0.2
4.0,1.0,0.0,10.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,253440,0.24
1.0,1.0,0.0,2.2,5,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,253441,0.28
0.0,1.3333,18.0,15.0,2,0.533333,8.441607000000001,0.01488015784150378,54.0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,253533,0.33
1.0,1.0,53.0,15.0,2,0.0,162.93004399999998,0.015384615384615385,106.0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,253538,0.38
1.0,2.0,0.0,5.0,3,0.0,8.441607000000001,0.01488015784150378,0.0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,253555,0.24
2.0,1.0,0.0,7.5,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,253578,0.28
3.0,0.0,19.714285999999998,0.0,5,0.0,8.441607000000001,0.01488015784150378,138.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,253614,0.34
120.0,2.9286,33.201667,1.3,9,2.786667,8.441607000000001,0.01488015784150378,996.05,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,253621,0.43
17.0,1.0,37.857143,12.8571,3,0.0,144.325817,0.014084507042253521,265.0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,253639,0.32
4.0,2.0,30.225,3.0,4,0.0,162.93004399999998,0.015384615384615385,181.35,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,253658,0.17
4.0,0.0,37.283333,0.0,2,0.0,191.50224599999999,0.01488015784150378,111.85,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,253665,0.3
7.0,2.0,21.25,15.0,3,0.0,8.441607000000001,0.01488015784150378,85.0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,253688,0.32
16.0,2.0,27.9625,1.625,5,0.0,8.441607000000001,0.01488015784150378,223.7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,253693,1.0
2.0,2.0,26.5,15.0,1,50.5,162.892046,0.017241379310344827,350.0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,253694,0.27
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,253695,0.21
9.0,1.0,53.0,15.0,1,0.0,132.370546,0.0136986301369863,159.0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,253696,0.28
3.0,2.0,24.625,10.5,2,0.0,135.775668,0.014285714285714285,98.5,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,253741,0.35
1.0,1.0,10.0,5.0,3,0.666667,162.93004399999998,0.015384615384615385,30.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,253745,0.26
3.0,1.0,53.0,13.0,1,0.0,162.93004399999998,0.015384615384615385,159.0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,253750,0.21
5.0,1.0,38.692857000000004,11.4286,4,1.4285709999999998,8.441607000000001,0.01488015784150378,285.85,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,253759,0.35
4.0,1.0,58.85,15.0,1,0.0,144.325817,0.014084507042253521,117.7,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,253771,0.16
0.0,2.0,20.5,2.25,4,0.0,8.441607000000001,0.01488015784150378,94.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,253794,0.38
5.0,4.0,22.75,12.5,5,0.0,8.441607000000001,0.01488015784150378,136.5,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,253799,0.24
1.0,0.0,35.0,0.0,2,0.0,146.086364,0.01488015784150378,105.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,253815,0.26
1.0,1.5,16.25,5.0,2,0.0,110.9335,0.014492753623188406,32.5,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,253830,0.3
0.0,0.0,0.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,253866,0.23
0.0,1.0,0.0,15.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,253870,0.22
2.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,253902,0.16
